src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,flow_id,dicom_pdu_types,dicom_pdu_count,dicom.assoc.version,dicom.assoc.ae.called,dicom.assoc.ae.calling,dicom.assoc.item.type,dicom.assoc.item.len,dicom.actx,dicom.pctx.id,dicom.pctx.abss.syntax,dicom.pctx.xfer.syntax,dicom.userinfo.uid,dicom.userinfo.version,dicom.max_pdu_len_mean,dicom.max_pdu_len_max,dicom.max_pdu_len_min,dicom_pdu_len_mean,dicom_pdu_len_max,dicom_pdu_len_min,dicom_assoc_request_count,dicom_release_request_count,dicom_release_response_count,dicom.max_pdu_len_std,dicom_pdu_len_std,dicom.pdv.len,dicom.pdv.ctx,dicom.pdv.flags,dicom_data_transfer_count,dicom.pdu.type,dicom.pdu.len,dicom.pctx.result,dicom_assoc_response_count,dicom.assoc.abort.source_mean,dicom.assoc.abort.source_max,dicom.assoc.abort.source_min,dicom.assoc.abort.reason_mean,dicom.assoc.abort.reason_max,dicom.assoc.abort.reason_min,dicom_abort_count,dicom.assoc.abort.source_std,dicom.assoc.abort.reason_std
192.168.126.104,192.168.126.124,46804,4242,6,2025-03-21 06:00:32,33042606.0,1343.9012649304962,0.8473907899395102,0.453959351753309,0.3934314381862012,15,13,43168,1238,13966.0,66.0,2877.866666666667,4929.725737694633,261.0,54.0,95.23076923076924,71.03753487380277,13966,54,1585.928571428571,3866.169384440325,14947265.709183676,300,260,20,6,1223800.2222222222,32839414.0,0.0,6200387.5227697175,33042606.000000004,32839471.000000004,0.0,2360186.142857143,8453504.508014819,33042408.0,32839535.0,25.0,2753533.9999999995,9071346.695353176,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,1585.928571428571,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.866666666667,95.23076923076924,0,15,13,43168,1238,192.168.126.104-192.168.126.124-46804-4242-TCP,0x01,3.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x01,0x01","X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46816,4242,6,2025-03-21 06:01:05,101741.0,10831.424892619494,98.28879212903352,58.97327527742012,39.31551685161341,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11304.555555555557,100450.0,32.0,31517.808807477264,101741.0,100450.0,45.0,20348.2,40051.18390959249,101368.0,100753.0,303.0,33789.333333333336,47350.46293566962,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46816-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46818,4242,6,2025-03-21 06:01:05,101734.0,10832.170169264946,98.2955550749995,58.9773330449997,39.3182220299998,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11303.777777777776,100421.0,13.0,31507.8336459638,101734.0,100421.0,75.0,20346.8,40037.34493894419,101319.0,100710.0,214.0,33773.0,47331.66429216985,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46818-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46826,4242,6,2025-03-21 06:01:05,102004.0,10803.497902043058,98.03537116191522,58.82122269714913,39.21414846476609,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11333.777777777776,100719.0,0.0,31602.591763538,102004.0,100719.0,0.0,20400.8,40159.47335013247,101693.0,101038.0,226.0,33897.666666666664,47475.457325045565,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46826-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46834,4242,6,2025-03-21 06:01:05,101569.0,10849.767153363722,98.45523732634958,59.07314239580974,39.38209493053983,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11285.444444444443,100430.0,29.0,31517.4264992528,101569.0,100430.0,66.0,20313.8,40058.27502227224,101243.0,100741.0,211.0,33747.666666666664,47371.45155283109,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46834-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46844,4242,6,2025-03-21 06:01:05,101870.0,10817.70884460587,98.16432708353784,58.8985962501227,39.265730833415134,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11318.888888888889,100552.0,16.0,31548.85332110413,101870.0,100552.0,62.0,20374.0,40089.2661743764,101636.0,100901.0,362.0,33878.666666666664,47391.94660370989,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46844-4242-TCP,0x01,2.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x01","X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46846,4242,6,2025-03-21 06:01:05,101674.0,10838.562464346836,98.35356138245766,59.01213682947459,39.34142455298306,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11297.111111111111,100419.0,15.0,31509.46549652252,101674.0,100419.0,92.0,20334.8,40042.26797972362,101429.0,100800.0,239.0,33809.666666666664,47369.35908604024,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46846-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46862,4242,6,2025-03-21 06:01:05,101650.0,10841.121495327105,98.3767830791933,59.026069847515984,39.350713231677325,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11294.444444444443,100456.0,15.0,31523.479500246624,101650.0,100456.0,86.0,20330.0,40063.15775871892,101381.0,100770.0,226.0,33793.666666666664,47359.46396327654,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46862-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46864,4242,6,2025-03-21 06:01:05,101890.0,10815.585435273337,98.14505839630976,58.88703503778585,39.2580233585239,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11321.111111111111,100420.0,16.0,31501.40208323872,101890.0,100420.0,79.0,20378.0,40021.29473667737,101388.0,100701.0,310.0,33796.0,47308.98710252278,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46864-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46878,4242,6,2025-03-21 06:01:06,102020.0,10801.803567927856,98.01999607920015,58.811997647520094,39.20799843168006,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11335.555555555557,100633.0,34.0,31571.624707818857,102020.0,100633.0,49.0,20404.0,40114.80234526901,101753.0,100964.0,349.0,33917.666666666664,47408.93150967325,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46878-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46890,4242,6,2025-03-21 06:01:06,101917.0,10812.720154635635,98.1190576645702,58.87143459874212,39.24762306582808,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11324.111111111111,100595.0,15.0,31562.14370428404,101917.0,100595.0,77.0,20383.4,40106.026647375584,101474.0,100870.0,236.0,33824.666666666664,47408.24047450916,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46890-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46906,4242,6,2025-03-21 06:01:06,101480.0,10859.282617264484,98.54158454867954,59.124950729207725,39.41663381947182,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11275.555555555557,100309.0,14.0,31478.21533876373,101480.0,100309.0,71.0,20296.0,40006.70859743401,101213.0,100528.0,253.00000000000003,33737.666666666664,47227.95415382246,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46906-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46918,4242,6,2025-03-21 06:01:06,101430.0,10864.635709356206,98.59016070196192,59.154096421177165,39.43606428078478,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11270.0,100487.0,15.0,31543.050127299568,101430.0,100487.0,48.0,20286.0,40100.66743085456,101218.0,100842.0,152.0,33739.333333333336,47448.75974025969,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46918-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46920,4242,6,2025-03-21 06:01:06,101688.0,10837.070254110611,98.34002045472424,59.00401227283455,39.3360081818897,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11298.666666666666,100446.0,36.0,31518.443482436684,101688.0,100446.0,75.0,20337.6,40054.40107953182,101415.0,100769.0,308.0,33805.0,47350.70007930189,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46920-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46934,4242,6,2025-03-21 06:01:06,101871.0,10817.602654337348,98.16336346948592,58.898018081691546,39.26534538779437,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11319.0,100574.0,24.0,31556.519013069585,101871.0,100574.0,234.0,20374.2,40099.95472017394,101674.0,100979.0,215.0,33891.333333333336,47438.26739622301,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46934-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,46948,4242,6,2025-03-21 06:01:06,101964.0,10807.73606370876,98.07382997920836,58.84429798752501,39.22953199168334,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11329.333333333334,100635.0,18.0,31574.44473691413,101964.0,100635.0,52.0,20392.8,40121.39535160759,101645.0,101089.0,254.0,33881.666666666664,47522.76518563381,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-46948-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
