ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1742533145.771659,CE8AdF4femWznsSjOd,192.168.126.104,42983,192.168.126.124,4242,tcp,-,6.091918,353,0,OTH,T,T,0,A,20,1040,0,0,-,6
1742533446.824275,CSiDKt1tYJc7toKRGi,192.168.126.104,34326,192.168.126.124,4242,tcp,-,0.101055,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533446.925236,CFWD1L2MqhPohWdiza,192.168.126.104,34336,192.168.126.124,4242,tcp,-,0.101351,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.026340,Cr0kYM2TZYotF4Yv95,192.168.126.104,34342,192.168.126.124,4242,tcp,-,0.101399,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.127653,CEJMyc4hPoPegPsbt8,192.168.126.104,34354,192.168.126.124,4242,tcp,-,0.101287,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.228741,CXSUgn8q9IdcWYOjg,192.168.126.104,34366,192.168.126.124,4242,tcp,-,0.101434,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.329907,CZ0YL217zMZgLHfaN2,192.168.126.104,34376,192.168.126.124,4242,tcp,-,0.101537,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.431188,CrlyiD4cssbOr0CxA5,192.168.126.104,34392,192.168.126.124,4242,tcp,-,0.101526,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.532442,C6ylz92SVo5lcC6aua,192.168.126.104,34406,192.168.126.124,4242,tcp,-,0.101313,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.633671,CCDcHm1J5h7fIJ8N9i,192.168.126.104,34416,192.168.126.124,4242,tcp,-,0.101860,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.735309,CEniKP1sMGoKNDlPsh,192.168.126.104,34428,192.168.126.124,4242,tcp,-,0.101386,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.836615,Chf17i4Y8vAtjdcqc7,192.168.126.104,34438,192.168.126.124,4242,tcp,-,0.101137,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533447.937672,CZ1tL33ANMr3OhCDQ9,192.168.126.104,34442,192.168.126.124,4242,tcp,-,0.101167,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.038820,CO055nxnvLVcYYcJg,192.168.126.104,34446,192.168.126.124,4242,tcp,-,0.101691,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.140296,CMH2M14sblmj6jsDr6,192.168.126.104,34450,192.168.126.124,4242,tcp,-,0.101562,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.241671,C7Bd2u3jp8LV5cHfS7,192.168.126.104,34464,192.168.126.124,4242,tcp,-,0.101350,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.342931,Cdx4F34B8t4K1wOE5a,192.168.126.104,34468,192.168.126.124,4242,tcp,-,0.101712,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.444420,C9vD113ID0LxPtSIK7,192.168.126.104,34476,192.168.126.124,4242,tcp,-,0.101791,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.545944,CxOErN1WT2AajKOAza,192.168.126.104,34492,192.168.126.124,4242,tcp,-,0.101648,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.647316,C3DzjA3AiCzKefPLDb,192.168.126.104,34496,192.168.126.124,4242,tcp,-,0.101690,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.748777,Csbe1K32EhAm6xwpAb,192.168.126.104,34498,192.168.126.124,4242,tcp,-,0.101359,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.849943,Ca38Wi2VR51DmezzJ1,192.168.126.104,34514,192.168.126.124,4242,tcp,-,0.101544,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533448.951368,CJMQug2UWII2oiiob8,192.168.126.104,34516,192.168.126.124,4242,tcp,-,0.101524,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.052658,CuWBSs2ERkNFghFkOj,192.168.126.104,34524,192.168.126.124,4242,tcp,-,0.101759,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.154099,CUOZhu3BD9wcCT81ze,192.168.126.104,34528,192.168.126.124,4242,tcp,-,0.101761,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.255546,CALMNMFg9cvXNJJH4,192.168.126.104,34536,192.168.126.124,4242,tcp,-,0.101799,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.356951,Crx7d14i2vdeWdsxUk,192.168.126.104,34538,192.168.126.124,4242,tcp,-,0.101672,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.458354,C9XpUg3ENpcSM5FDAi,192.168.126.104,34544,192.168.126.124,4242,tcp,-,0.101402,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.559647,Cr5cDU26zvCLbbIG1h,192.168.126.104,34552,192.168.126.124,4242,tcp,-,0.101305,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.660821,ClW5tu22zgfDoSIiu7,192.168.126.104,34558,192.168.126.124,4242,tcp,-,0.101641,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533449.762213,C1pUSv2a9MxhKLX2W6,192.168.126.104,34560,192.168.126.124,4242,tcp,-,0.102410,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533449.864766,C224UNzy27JCkYvn1,192.168.126.104,34564,192.168.126.124,4242,tcp,-,0.101643,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533449.966576,Cbugn74eutvx3TGGa5,192.168.126.104,34578,192.168.126.124,4242,tcp,-,0.101515,33591,205,RSTR,T,T,0,ShADadrrr,9,34067,9,645,-,6
1742533450.068736,CYKdhccHAQQD3X2if,192.168.126.104,34594,192.168.126.124,4242,tcp,-,0.101341,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.169795,CeB0Ub4PAJSrd5lbii,192.168.126.104,34600,192.168.126.124,4242,tcp,-,0.101724,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.271301,CQriKs1U32o6vB06Ok,192.168.126.104,34604,192.168.126.124,4242,tcp,-,0.101352,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.372478,CRz37o37YKwxPBl4ab,192.168.126.104,34620,192.168.126.124,4242,tcp,-,0.101188,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.473502,CAwNcG4y7AMoOEHlOg,192.168.126.104,34630,192.168.126.124,4242,tcp,-,0.101371,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.574645,CeN5GB4gtnv1ZBEH5,192.168.126.104,34632,192.168.126.124,4242,tcp,-,0.101575,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.675962,CYr9Gw3sUT1pOPWus,192.168.126.104,34642,192.168.126.124,4242,tcp,-,0.101488,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.777214,CyBAZW1BpdnOWixIEl,192.168.126.104,34648,192.168.126.124,4242,tcp,-,0.101321,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.878350,Cki2z41rJMEAlfCXW4,192.168.126.104,34652,192.168.126.124,4242,tcp,-,0.101371,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533450.979572,C9hx3m4Wy1CZM86x67,192.168.126.104,34656,192.168.126.124,4242,tcp,-,0.101074,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.080569,Cup2Z71uetcp9HW71g,192.168.126.104,55530,192.168.126.124,4242,tcp,-,0.101364,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.181776,CKyiw32xjFNrdYgWLa,192.168.126.104,55540,192.168.126.124,4242,tcp,-,0.101615,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.283129,CEoR843wYxLKM5VIsg,192.168.126.104,55554,192.168.126.124,4242,tcp,-,0.101501,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.384464,CBJVBr4JGw2F2eezh1,192.168.126.104,55564,192.168.126.124,4242,tcp,-,0.101601,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.485823,COnOYOqONABoAjeod,192.168.126.104,55574,192.168.126.124,4242,tcp,-,0.101272,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.587021,C1nWvd2bQ69N6YfJXg,192.168.126.104,55578,192.168.126.124,4242,tcp,-,0.101628,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.688402,CngaRB26XYELRrzI2,192.168.126.104,55586,192.168.126.124,4242,tcp,-,0.101433,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.789565,CQW1mc2PmTXflGqk3h,192.168.126.104,55602,192.168.126.124,4242,tcp,-,0.101315,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.890696,C4t5Z64sE6VkQ5Usr4,192.168.126.104,55606,192.168.126.124,4242,tcp,-,0.101682,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533451.992134,CvCFTU1Qxe5PIWZddl,192.168.126.104,55620,192.168.126.124,4242,tcp,-,0.101640,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.093543,CiAGZwXpH0NjcM6Id,192.168.126.104,55628,192.168.126.124,4242,tcp,-,0.101640,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.194939,CYtnU51mIaI0bYbZZk,192.168.126.104,55630,192.168.126.124,4242,tcp,-,0.101480,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.296186,Cb4YX64mkXFf5ZSm6h,192.168.126.104,55646,192.168.126.124,4242,tcp,-,0.101558,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.397507,C0xOB9jtEd4Hw8xgg,192.168.126.104,55654,192.168.126.124,4242,tcp,-,0.101577,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.498843,CTbHnv3luZgjdVFHGe,192.168.126.104,55664,192.168.126.124,4242,tcp,-,0.101702,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.600195,CuENdycGYsABxccD3,192.168.126.104,55670,192.168.126.124,4242,tcp,-,0.101606,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.701584,CXPsnbzXsdhWBKYV,192.168.126.104,55686,192.168.126.124,4242,tcp,-,0.101642,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.802947,CyxkZ4XfmQplBroTa,192.168.126.104,55688,192.168.126.124,4242,tcp,-,0.101659,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533452.904320,C04nDo3faAVMsHq4Vk,192.168.126.104,55690,192.168.126.124,4242,tcp,-,0.101722,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.005827,CFs2Z91OQmg2aJRqQ4,192.168.126.104,55706,192.168.126.124,4242,tcp,-,0.102018,29181,205,RSTR,T,T,0,ShADadrrr,12,29813,10,685,-,6
1742533453.107998,CvnJZ72z0jyESKbP4h,192.168.126.104,55710,192.168.126.124,4242,tcp,-,0.102144,107261,205,RSTR,T,T,0,ShADadrrr,13,107945,12,789,-,6
1742533453.310621,C5D1ZD4q1NDf8ap3ze,192.168.126.104,55724,192.168.126.124,4242,tcp,-,0.102055,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.412404,CCWGz71ybZeDtNwA13,192.168.126.104,55740,192.168.126.124,4242,tcp,-,0.101689,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.513832,CgbevZ2SxVLOp5jsMf,192.168.126.104,55754,192.168.126.124,4242,tcp,-,0.101258,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.614927,CnF9ol3MIkn0R3tNi4,192.168.126.104,55758,192.168.126.124,4242,tcp,-,0.101366,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.716104,C8yddS33dtQDZRJ9G3,192.168.126.104,55772,192.168.126.124,4242,tcp,-,0.101400,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.817337,CRg52d2sd4ZHVDBz3h,192.168.126.104,55784,192.168.126.124,4242,tcp,-,0.101407,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533453.918567,C8kL3749Om3QcEzSh4,192.168.126.104,55796,192.168.126.124,4242,tcp,-,0.101405,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.019696,CaKbV32z5JuRH0Kvbe,192.168.126.104,55802,192.168.126.124,4242,tcp,-,0.101696,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.121096,CpRWgB2IN2X34a0W8j,192.168.126.104,55810,192.168.126.124,4242,tcp,-,0.101516,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.222377,CfGYxs4BlgjDLBng33,192.168.126.104,55816,192.168.126.124,4242,tcp,-,0.101572,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.323657,Cfx8mq4IChNRvthfu4,192.168.126.104,55824,192.168.126.124,4242,tcp,-,0.101809,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.425023,CmSEcC3BJx2VwQ92Hf,192.168.126.104,55840,192.168.126.124,4242,tcp,-,0.101665,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.526385,CHdeIi0YuwhMs0lp3,192.168.126.104,55844,192.168.126.124,4242,tcp,-,0.101424,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.627637,Cdv9Ki1isIp0g99Jff,192.168.126.104,55848,192.168.126.124,4242,tcp,-,0.101650,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.729047,C1v81Z2TOqM7fxkgTh,192.168.126.104,55854,192.168.126.124,4242,tcp,-,0.101522,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.830371,CFf78x2RlpIvEIWoDh,192.168.126.104,55864,192.168.126.124,4242,tcp,-,0.101599,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533454.931780,Cn6X0OLJ5PbYgxXJk,192.168.126.104,55868,192.168.126.124,4242,tcp,-,0.101842,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.033274,C4VSzA1UkFP96Mg3na,192.168.126.104,55870,192.168.126.124,4242,tcp,-,0.101529,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.134571,CNYQmE3HRTsOTVCgWd,192.168.126.104,55880,192.168.126.124,4242,tcp,-,0.101757,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.236019,CuVD4z1O3505jS29C4,192.168.126.104,55894,192.168.126.124,4242,tcp,-,0.101462,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.337239,CLVKG14fWTmA7uAw5e,192.168.126.104,55902,192.168.126.124,4242,tcp,-,0.101631,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.438636,CoipcX3r3BI53qfE65,192.168.126.104,55910,192.168.126.124,4242,tcp,-,0.101776,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.540150,CyM5O93nG7qmCKMYBe,192.168.126.104,55912,192.168.126.124,4242,tcp,-,0.101425,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.641361,CQTWnj4TQCIZPDtUm7,192.168.126.104,55920,192.168.126.124,4242,tcp,-,0.101479,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.742604,CHmznq1q8pWCbYDwS4,192.168.126.104,55936,192.168.126.124,4242,tcp,-,0.101612,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.843986,CU1JMZ27OLIfkrIII8,192.168.126.104,55942,192.168.126.124,4242,tcp,-,0.101798,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533455.945469,C0JA5k48O32RZ3pmR1,192.168.126.104,55950,192.168.126.124,4242,tcp,-,0.101539,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533456.046791,CppcgU2DIDXly0J2t,192.168.126.104,55960,192.168.126.124,4242,tcp,-,0.101713,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533456.148157,CvnfSl1K5qWN2Kw35,192.168.126.104,55972,192.168.126.124,4242,tcp,-,0.102396,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533456.250564,Cqtylc1gsv2CTJ0GJb,192.168.126.104,55982,192.168.126.124,4242,tcp,-,0.101853,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533456.352511,CgOtgiIEHFJGw4iW3,192.168.126.104,55994,192.168.126.124,4242,tcp,-,0.101799,16911,205,RSTR,T,T,0,ShADadr,8,17335,7,565,-,6
1742533456.554341,C8vmas4GoUHCrQMkUj,192.168.126.104,56002,192.168.126.124,4242,tcp,-,0.101844,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533456.655913,Cgm3L01qnVG8otrxi6,192.168.126.104,56004,192.168.126.124,4242,tcp,-,0.101554,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533456.757191,CPzTdca78squGzmQ2,192.168.126.104,56016,192.168.126.124,4242,tcp,-,0.101714,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533456.858569,CwW5xF4F8YHW6oeJoi,192.168.126.104,56022,192.168.126.124,4242,tcp,-,0.101646,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533456.959984,CfXOB2TYvfMYZU9U5,192.168.126.104,56024,192.168.126.124,4242,tcp,-,0.101584,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.061357,CPlTWx4P4UmdkfjWfj,192.168.126.104,56028,192.168.126.124,4242,tcp,-,0.101653,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.162680,ClIyzU2DYi2E89r7Kg,192.168.126.104,56034,192.168.126.124,4242,tcp,-,0.101686,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.264225,Cq2K9k1isg803SUqR8,192.168.126.104,56044,192.168.126.124,4242,tcp,-,0.101555,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.365572,CPxFjY3pLrAk5LuuUg,192.168.126.104,56046,192.168.126.124,4242,tcp,-,0.101497,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.466965,CwTWnG2IE8XGAvry5b,192.168.126.104,56052,192.168.126.124,4242,tcp,-,0.101722,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.568506,CPJf813qOU6VR3Nlhe,192.168.126.104,56062,192.168.126.124,4242,tcp,-,0.101613,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.669922,CusscGhfZrvE5EV6,192.168.126.104,56076,192.168.126.124,4242,tcp,-,0.101540,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.771234,CL5tvS2cjyeYiwqyg,192.168.126.104,56078,192.168.126.124,4242,tcp,-,0.101663,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.872714,CF9nc92f5UpkxyErH5,192.168.126.104,56084,192.168.126.124,4242,tcp,-,0.101383,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533457.973926,CVBZqJ3zELzsAmvkNk,192.168.126.104,56090,192.168.126.124,4242,tcp,-,0.101494,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.075216,CiZnRH1X4WRzkVEN2j,192.168.126.104,56098,192.168.126.124,4242,tcp,-,0.101627,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.176633,CHZHVU1ZHBySWhYy4f,192.168.126.104,56114,192.168.126.124,4242,tcp,-,0.101422,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.277973,CInbNiMyfU67hJ0K5,192.168.126.104,56116,192.168.126.124,4242,tcp,-,0.101613,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.379389,CZWfdX2VbPRKZhfz3a,192.168.126.104,56130,192.168.126.124,4242,tcp,-,0.101452,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.480671,Cuu5eS1ik5kS7QDPM8,192.168.126.104,56142,192.168.126.124,4242,tcp,-,0.101333,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.581824,CHWqXL3bw6bIp2J4Cl,192.168.126.104,56150,192.168.126.124,4242,tcp,-,0.101314,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.682953,CPQMRv2xmjzjx9WiL5,192.168.126.104,56158,192.168.126.124,4242,tcp,-,0.101437,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.784303,C3hFXD2d5z4RjBmK89,192.168.126.104,56160,192.168.126.124,4242,tcp,-,0.101214,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.885363,C3OQ4E3ES6nlrPJMCa,192.168.126.104,56172,192.168.126.124,4242,tcp,-,0.101275,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533458.986438,C0HqUD3WrJCsLo3gic,192.168.126.104,56176,192.168.126.124,4242,tcp,-,0.101418,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.087590,CKJjsApr1XZNJmw02,192.168.126.104,56192,192.168.126.124,4242,tcp,-,0.101556,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.188891,C3HPVQytGEo6gwbXk,192.168.126.104,56204,192.168.126.124,4242,tcp,-,0.101529,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.290171,CcwDN278TNzPn38Y8,192.168.126.104,56214,192.168.126.124,4242,tcp,-,0.101467,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.391463,C1rLFW28nrECpwFHci,192.168.126.104,56226,192.168.126.124,4242,tcp,-,0.101920,41351,205,RSTR,T,T,0,ShADadrrr,12,41983,11,737,-,6
1742533459.493506,CEmHNN2wTMHIqqU7Ff,192.168.126.104,56228,192.168.126.124,4242,tcp,-,0.102031,76681,205,RSTR,T,T,0,ShADadr,12,77313,9,669,-,6
1742533459.695767,Ch0IZQEWGEbuRheM9,192.168.126.104,56234,192.168.126.124,4242,tcp,-,0.101807,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.797281,Cu6be84YxSyZ9YBAu7,192.168.126.104,56244,192.168.126.124,4242,tcp,-,0.101570,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.898572,C5cFAF2mYkMZWZPLk3,192.168.126.104,56248,192.168.126.124,4242,tcp,-,0.101255,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533459.999670,CmRbke4MMkev2UyFja,192.168.126.104,56256,192.168.126.124,4242,tcp,-,0.101376,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.100857,CaY7JZ19TACy6NnKtl,192.168.126.104,56268,192.168.126.124,4242,tcp,-,0.101651,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.202217,CFCcaa1JT5eHaed4L7,192.168.126.104,56278,192.168.126.124,4242,tcp,-,0.101458,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.303392,CrZB8tY5gsUd6ms2l,192.168.126.104,56294,192.168.126.124,4242,tcp,-,0.101408,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.404643,CuAyyQ2UMDujhhHVp4,192.168.126.104,56308,192.168.126.124,4242,tcp,-,0.101741,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.506167,CL189B2gdaBkxAgK5,192.168.126.104,56314,192.168.126.124,4242,tcp,-,0.101732,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.607659,CNU7WI1LY8LrqfCR96,192.168.126.104,56322,192.168.126.124,4242,tcp,-,0.102541,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.709991,ChUSIg4F1dtE9Eu0q1,192.168.126.104,56326,192.168.126.124,4242,tcp,-,0.101857,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.811598,Cqzpas3XIx7lEELwnk,192.168.126.104,56332,192.168.126.124,4242,tcp,-,0.101615,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533460.913001,CM4GcU17s5PFWHV0hf,192.168.126.104,56346,192.168.126.124,4242,tcp,-,0.101720,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.014497,CmPBW51PvoppMASyA5,192.168.126.104,56352,192.168.126.124,4242,tcp,-,0.102067,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.116286,CcKTMk19vEF6ZN7vo4,192.168.126.104,47828,192.168.126.124,4242,tcp,-,0.102168,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.218129,C41iTm3qpjFCE4TID8,192.168.126.104,47834,192.168.126.124,4242,tcp,-,0.101808,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.319738,C1iJHA14m4wNZjHFu7,192.168.126.104,47846,192.168.126.124,4242,tcp,-,0.101708,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.421224,Cwlq4S2pK6VkywbZo9,192.168.126.104,47852,192.168.126.124,4242,tcp,-,0.101803,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.522726,CM2XuE1TfLDWC57CKg,192.168.126.104,47854,192.168.126.124,4242,tcp,-,0.101846,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.624329,C0PndS36G8Nw1tHtBc,192.168.126.104,47866,192.168.126.124,4242,tcp,-,0.101816,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.725859,CaU6LDpwrtuHBJk71,192.168.126.104,47878,192.168.126.124,4242,tcp,-,0.101690,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.827330,C5lfwo470XgcVrOh23,192.168.126.104,47890,192.168.126.124,4242,tcp,-,0.101802,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533461.928845,CokmXX1UvHYGYYNg0c,192.168.126.104,47898,192.168.126.124,4242,tcp,-,0.101700,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533462.030316,CUtLGA4xktJciRxIAf,192.168.126.104,47910,192.168.126.124,4242,tcp,-,0.101744,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533462.131831,CIseRCPb4mde8ZSv2,192.168.126.104,47918,192.168.126.124,4242,tcp,-,0.101800,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533462.233361,Cbr5mT2H0UA1FTBfGk,192.168.126.104,47922,192.168.126.124,4242,tcp,-,0.101546,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533462.334716,CODyuG2wlHWD5Umow3,192.168.126.104,47924,192.168.126.124,4242,tcp,-,0.101623,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
